task,item_id,question,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are in a noisy environment, so you feel very distracted.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-7.311646938323975,-7.897345066070557,correct,False,True,False,"{'correct': 0.6423774888391198, 'intuitive': 0.3576225111608802}",-36.55823516845703,-39.486724853515625,correct,False,True,False,"{'correct': 0.9492369481429156, 'intuitive': 0.050763051857084476}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are in a quiet environment, so you feel very focused.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-7.021731376647949,-7.684800624847412,correct,False,True,False,"{'correct': 0.6599495150921012, 'intuitive': 0.34005048490789885}",-35.10865783691406,-38.42400360107422,correct,False,True,False,"{'correct': 0.9649515250170824, 'intuitive': 0.03504847498291765}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are in a dark room, so you can't see very well.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-7.01149845123291,-7.801094055175781,correct,False,True,False,"{'correct': 0.6877444923127296, 'intuitive': 0.3122555076872704}",-35.057491302490234,-39.005470275878906,correct,False,True,False,"{'correct': 0.9810715437225264, 'intuitive': 0.018928456277473592}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are in a well-lit room, so you can see things clearly.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-7.279890537261963,-7.802158355712891,correct,False,True,False,"{'correct': 0.6276779050237212, 'intuitive': 0.37232209497627894}",-36.399452209472656,-39.01079177856445,correct,False,True,False,"{'correct': 0.9315878190057317, 'intuitive': 0.06841218099426827}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are in a room that is sweltering, so you feel very uncomfortable.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-7.399273872375488,-8.031046867370605,correct,False,True,False,"{'correct': 0.6528913746573671, 'intuitive': 0.3471086253426328}",-36.996368408203125,-40.155235290527344,correct,False,True,False,"{'correct': 0.9592566834907925, 'intuitive': 0.04074331650920748}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are in a room with a pleasant temperature, so you feel very comfortable.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-7.607367038726807,-8.074361801147461,correct,False,True,False,"{'correct': 0.6146722107632028, 'intuitive': 0.3853277892367973}",-38.036834716796875,-40.37181091308594,correct,False,True,False,"{'correct': 0.911732623698526, 'intuitive': 0.08826737630147388}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You just got in an argument, so you feel very emotional.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-6.585497856140137,-7.373879432678223,correct,False,True,False,"{'correct': 0.6874837180872436, 'intuitive': 0.3125162819127562}",-32.927490234375,-36.8693962097168,correct,False,True,False,"{'correct': 0.9809584370186034, 'intuitive': 0.01904156298139659}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You just meditated, so you feel very calm.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-6.846570014953613,-7.621828556060791,correct,False,True,False,"{'correct': 0.6846573224458001, 'intuitive': 0.3153426775541998}",-34.23284912109375,-38.1091423034668,correct,False,True,False,"{'correct': 0.979693389518928, 'intuitive': 0.02030661048107189}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are under time pressure, so you feel very rushed.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-6.5906829833984375,-7.627641201019287,correct,False,True,False,"{'correct': 0.738262665854942, 'intuitive': 0.26173733414505806}",-32.95341491699219,-38.138206481933594,correct,False,True,False,"{'correct': 0.9944300936643552, 'intuitive': 0.005569906335644754}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are not under time pressure, so you feel very relaxed.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-6.738991737365723,-7.57147216796875,correct,False,True,False,"{'correct': 0.6968791482449673, 'intuitive': 0.3031208517550327}",-33.6949577331543,-37.85736083984375,correct,False,True,False,"{'correct': 0.9846686148207361, 'intuitive': 0.015331385179263909}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are a very impatient person.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",21,You are a very impatient person.,fast,impatient/patient,personality,-6.821354866027832,-7.6320695877075195,correct,False,True,False,"{'correct': 0.6922617862438136, 'intuitive': 0.3077382137561865}",-34.106773376464844,-38.16034698486328,correct,False,True,False,"{'correct': 0.9829360097006538, 'intuitive': 0.017063990299346195}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are a very patient person.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",22,You are a very patient person.,slow,impatient/patient,personality,-6.9290337562561035,-7.636606693267822,correct,False,True,False,"{'correct': 0.6698646459853996, 'intuitive': 0.3301353540146004}",-34.64516830444336,-38.18303298950195,correct,False,True,False,"{'correct': 0.9717461447491507, 'intuitive': 0.02825385525084929}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are a very impulsive person.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-6.633756160736084,-7.606362819671631,correct,False,True,False,"{'correct': 0.7256387552080524, 'intuitive': 0.2743612447919476}",-33.16878128051758,-38.03181457519531,correct,False,True,False,"{'correct': 0.9923322388578946, 'intuitive': 0.007667761142105578}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are a very thoughtful person.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-6.776898384094238,-7.5765814781188965,correct,False,True,False,"{'correct': 0.6899066877857354, 'intuitive': 0.3100933122142646}",-33.884490966796875,-37.88290786743164,correct,False,True,False,"{'correct': 0.9819858068714832, 'intuitive': 0.018014193128516858}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are a very spontaneous person.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-6.636753082275391,-7.563462734222412,correct,False,True,False,"{'correct': 0.7164072686758663, 'intuitive': 0.2835927313241336}",-33.18376541137695,-37.81731414794922,correct,False,True,False,"{'correct': 0.9903733694242864, 'intuitive': 0.009626630575713488}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are a very deliberate person.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-6.885350227355957,-7.626104831695557,correct,False,True,False,"{'correct': 0.6771608453868938, 'intuitive': 0.32283915461310625}",-34.42675018310547,-38.130523681640625,correct,False,True,False,"{'correct': 0.9759616658975622, 'intuitive': 0.024038334102437896}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are a very carefree person.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",27,You are a very carefree person.,fast,carefree/cautious,personality,-6.68154764175415,-7.583338737487793,correct,False,True,False,"{'correct': 0.7113174342345083, 'intuitive': 0.2886825657654917}",-33.407737731933594,-37.91669464111328,correct,False,True,False,"{'correct': 0.9891099601158675, 'intuitive': 0.010890039884132521}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are a very cautious person.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",28,You are a very cautious person.,slow,carefree/cautious,personality,-6.765303134918213,-7.649038791656494,correct,False,True,False,"{'correct': 0.7075957424154381, 'intuitive': 0.29240425758456196}",-33.826515197753906,-38.24519348144531,correct,False,True,False,"{'correct': 0.9880933285192405, 'intuitive': 0.011906671480759459}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are a very impatient individual, so you tend to think quickly.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-6.720311641693115,-7.451550483703613,correct,False,True,False,"{'correct': 0.6750770690402219, 'intuitive': 0.32492293095977814}",-33.601558685302734,-37.25775146484375,correct,False,True,False,"{'correct': 0.9748197537926473, 'intuitive': 0.025180246207352763}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are a very patient individual, so you tend to think carefully.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-6.9254560470581055,-7.4805145263671875,correct,False,True,False,"{'correct': 0.6353083985968827, 'intuitive': 0.36469160140311735}",-34.627281188964844,-37.40257263183594,correct,False,True,False,"{'correct': 0.9413259238846685, 'intuitive': 0.05867407611533139}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are a very impulsive individual, so you tend to think quickly.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-6.595294952392578,-7.403097629547119,correct,False,True,False,"{'correct': 0.6916410705729445, 'intuitive': 0.30835892942705545}",-32.97647476196289,-37.01548767089844,correct,False,True,False,"{'correct': 0.9826900607073776, 'intuitive': 0.017309939292622322}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are a very thoughtful individual, so you tend to think carefully.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-6.804227352142334,-7.549738883972168,correct,False,True,False,"{'correct': 0.6781998988864476, 'intuitive': 0.32180010111355234}",-34.02113723754883,-37.748695373535156,correct,False,True,False,"{'correct': 0.976513393326758, 'intuitive': 0.023486606673241994}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are a very spontaneous individual, so you tend to think quickly.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-6.64068603515625,-7.360189914703369,correct,False,True,False,"{'correct': 0.6724977586076721, 'intuitive': 0.32750224139232786}",-33.20343017578125,-36.80094909667969,correct,False,True,False,"{'correct': 0.9733386967918222, 'intuitive': 0.02666130320817793}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are a very deliberate individual, so you tend to think carefully.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-6.8911309242248535,-7.549914360046387,correct,False,True,False,"{'correct': 0.6589870512585546, 'intuitive': 0.34101294874144544}",-34.45565414428711,-37.74957275390625,correct,False,True,False,"{'correct': 0.9642195930161079, 'intuitive': 0.03578040698389205}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are a very carefree individual, so you tend to think quickly.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-6.6932830810546875,-7.423914432525635,correct,False,True,False,"{'correct': 0.674943803023502, 'intuitive': 0.325056196976498}",-33.46641540527344,-37.119571685791016,correct,False,True,False,"{'correct': 0.974745111715214, 'intuitive': 0.025254888284785948}"
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,"<|system|>
You are a very cautious individual, so you tend to think carefully.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?</s>
<|assistant|>
",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-6.815593719482422,-7.542732238769531,correct,False,True,False,"{'correct': 0.674177026515155, 'intuitive': 0.3258229734848451}",-34.07796859741211,-37.713661193847656,correct,False,True,False,"{'correct': 0.9743116238829502, 'intuitive': 0.02568837611704982}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<|user|>
Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?</s>
<|assistant|>
",0,,baseline,,,-10.02742862701416,-9.947418212890625,intuitive,False,False,True,"{'correct': 0.4800080604752857, 'intuitive': 0.5199919395247143}",-40.10971450805664,-39.7896728515625,intuitive,False,False,True,"{'correct': 0.4206655958779612, 'intuitive': 0.5793344041220387}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<|system|>
You tend to think shallowly, so you say what comes to mind first.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?</s>
<|assistant|>
",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-7.206811428070068,-7.6940765380859375,correct,False,True,False,"{'correct': 0.6194619508569841, 'intuitive': 0.38053804914301587}",-36.0340576171875,-38.47038269042969,correct,False,True,False,"{'correct': 0.9195556610975862, 'intuitive': 0.08044433890241365}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<|system|>
You tend to think deeply, so you say what is most correct.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?</s>
<|assistant|>
",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-7.697998046875,-7.947070121765137,correct,False,True,False,"{'correct': 0.5619480937284397, 'intuitive': 0.4380519062715604}",-38.489990234375,-39.7353515625,correct,False,True,False,"{'correct': 0.7764958521101889, 'intuitive': 0.2235041478898111}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<|system|>
You tend to think quickly, so you say what comes to mind first.</s>
<|user|>
Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?</s>
<|assistant|>
",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-7.292898654937744,-7.777746677398682,correct,False,True,False,"{'correct': 0.618892009312792, 'intuitive': 0.3811079906872081}",-36.46449279785156,-38.88873291015625,correct,False,True,False,"{'correct': 0.9186571549383586, 'intuitive': 0.08134284506164144}"
