task,item_id,question,total_cost,more,correct,intuitive,total_cost_money_fmt,more_money_fmt,correct_money_fmt,intuitive_money_fmt,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_total_cost,mean_logp_more,mean_logp_correct_money_fmt,mean_logp_intuitive_money_fmt,mean_logp_total_cost_money_fmt,mean_logp_more_money_fmt,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_total_cost,sum_logp_more,sum_logp_correct_money_fmt,sum_logp_intuitive_money_fmt,sum_logp_total_cost_money_fmt,sum_logp_more_money_fmt,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|system|>
You slept nine hours last night, so you are very well-rested.</s>
<|user|>
Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-6.685273170471191,-4.886109352111816,-7.098117828369141,-6.315232753753662,-5.849614143371582,-4.275345325469971,-5.216606140136719,-4.894880294799805,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.09700773121288248, 'intuitive_money_fmt': 0.4682767636545749, 'total_cost_money_fmt': 0.18269145320228206, 'more_money_fmt': 0.2520240519302606}",-46.796913146972656,-34.20276641845703,-56.784942626953125,-37.891395568847656,-46.796913146972656,-34.202762603759766,-46.94945526123047,-44.05392074584961,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 3.39159742296533e-06, 'intuitive_money_fmt': 0.9999410136072072, 'total_cost_money_fmt': 2.9117635028654197e-06, 'more_money_fmt': 5.2683031866905026e-05}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|system|>
You are in a noisy environment, so you feel very distracted.</s>
<|user|>
Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-7.234524250030518,-4.875063419342041,-7.249154090881348,-6.542609691619873,-6.330208778381348,-4.265680313110352,-5.41460657119751,-5.262584209442139,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.06998722306857014, 'intuitive_money_fmt': 0.5516099383490094, 'total_cost_money_fmt': 0.17484762930741032, 'more_money_fmt': 0.20355520927501014}",-50.64167022705078,-34.12544250488281,-57.99323272705078,-39.25565719604492,-50.64167022705078,-34.12544250488281,-48.73146057128906,-47.363258361816406,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 6.715717798763408e-08, 'intuitive_money_fmt': 0.9999976973076257, 'total_cost_money_fmt': 4.5361347912003867e-07, 'more_money_fmt': 1.781921717189023e-06}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|system|>
You are in a quiet environment, so you feel very focused.</s>
<|user|>
Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-7.153541564941406,-5.006877422332764,-7.255023956298828,-6.737487316131592,-6.2593488693237305,-4.381017684936523,-5.692563533782959,-5.497987747192383,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.08736403437862054, 'intuitive_money_fmt': 0.5715859561524301, 'total_cost_money_fmt': 0.15398713000804354, 'more_money_fmt': 0.18706287946090588}",-50.074790954589844,-35.04814147949219,-58.040191650390625,-40.424922943115234,-50.074790954589844,-35.04814147949219,-51.233070373535156,-49.48188781738281,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 2.978575736733507e-07, 'intuitive_money_fmt': 0.9999990697135704, 'total_cost_money_fmt': 9.353502944629229e-08, 'more_money_fmt': 5.388938263050665e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|system|>
You are in a dark room, so you can't see very well.</s>
<|user|>
Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-7.407790184020996,-4.941073894500732,-7.205611705780029,-6.633268356323242,-6.481815814971924,-4.323439598083496,-5.643488883972168,-5.747417449951172,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.07115517554203339, 'intuitive_money_fmt': 0.6159952669974031, 'total_cost_money_fmt': 0.16454597166459256, 'more_money_fmt': 0.14830358579597092}",-51.854530334472656,-34.58751678466797,-57.644893646240234,-39.79961013793945,-51.85452651977539,-34.58751678466797,-50.79140090942383,-51.72675704956055,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 3.169807464677348e-08, 'intuitive_money_fmt': 0.9999998405048677, 'total_cost_money_fmt': 9.177882005900671e-08, 'more_money_fmt': 3.6018237685760724e-08}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|system|>
You are in a well-lit room, so you can see things clearly.</s>
<|user|>
Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-7.124985694885254,-5.04245662689209,-7.188469886779785,-6.490893840789795,-6.234362602233887,-4.412149429321289,-5.68726921081543,-5.44019889831543,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.08987677240319959, 'intuitive_money_fmt': 0.5559357386026763, 'total_cost_money_fmt': 0.15532705528553625, 'more_money_fmt': 0.19886043370858794}",-49.874900817871094,-35.29719543457031,-57.50775909423828,-38.94536209106445,-49.874900817871094,-35.29719543457031,-51.1854248046875,-48.9617919921875,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 4.666402873667368e-07, 'intuitive_money_fmt': 0.9999982446221576, 'total_cost_money_fmt': 1.2584295132235324e-07, 'more_money_fmt': 1.1628946037504855e-06}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|system|>
You are in a room that is sweltering, so you feel very uncomfortable.</s>
<|user|>
Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-7.183609962463379,-5.162255764007568,-7.334486961364746,-6.515253067016602,-6.285658359527588,-4.516973972320557,-5.431591033935547,-5.337563514709473,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.08479530920662944, 'intuitive_money_fmt': 0.49716631727230115, 'total_cost_money_fmt': 0.19919964258569234, 'more_money_fmt': 0.218838730935377}",-50.28527069091797,-36.13579177856445,-58.67589569091797,-39.09151840209961,-50.2852668762207,-36.13579177856445,-48.88431930541992,-48.03807067871094,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 7.160717287204305e-07, 'intuitive_money_fmt': 0.9999896024840178, 'total_cost_money_fmt': 2.906566924035991e-06, 'more_money_fmt': 6.774877329451043e-06}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|system|>
You are in a room with a pleasant temperature, so you feel very comfortable.</s>
<|user|>
Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-6.87994384765625,-5.209532737731934,-7.252829551696777,-6.509130477905273,-6.019950866699219,-4.5583415031433105,-5.187650680541992,-5.148118019104004,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.09997216232395867, 'intuitive_money_fmt': 0.43116943522759754, 'total_cost_money_fmt': 0.22979599949631557, 'more_money_fmt': 0.23906240295212816}",-48.15960693359375,-36.46672821044922,-58.02263641357422,-39.05478286743164,-48.15960693359375,-36.466732025146484,-46.68885803222656,-46.33306121826172,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 8.35231755016399e-06, 'intuitive_money_fmt': 0.9999034064189286, 'total_cost_money_fmt': 3.635340792346486e-05, 'more_money_fmt': 5.188785559784511e-05}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|system|>
You just got in an argument, so you feel very emotional.</s>
<|user|>
Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-7.0220842361450195,-4.427074909210205,-6.820168972015381,-6.17123556137085,-6.14432430267334,-3.873690128326416,-5.340078830718994,-5.463789939880371,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.06713444401095675, 'intuitive_money_fmt': 0.650233422641273, 'total_cost_money_fmt': 0.15004611914218366, 'more_money_fmt': 0.13258601420558652}",-49.15459060668945,-30.98952293395996,-54.56135177612305,-37.02741241455078,-49.15459442138672,-30.989521026611328,-48.06071090698242,-49.174110412597656,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.2912455369251297e-08, 'intuitive_money_fmt': 0.9999999358700273, 'total_cost_money_fmt': 3.855461827501964e-08, 'more_money_fmt': 1.266289909353445e-08}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|system|>
You just meditated, so you feel very calm.</s>
<|user|>
Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-7.109362602233887,-4.715651512145996,-7.144641399383545,-6.589008331298828,-6.2206926345825195,-4.126194953918457,-5.544065952301025,-5.427235126495361,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.07519012536511673, 'intuitive_money_fmt': 0.6106461087958259, 'total_cost_money_fmt': 0.147916302919257, 'more_money_fmt': 0.16624746291980033}",-49.76553726196289,-33.009559631347656,-57.15713119506836,-39.53404998779297,-49.765541076660156,-33.009559631347656,-49.8965950012207,-48.845115661621094,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 5.284082854504663e-08, 'intuitive_money_fmt': 0.9999997681593547, 'total_cost_money_fmt': 4.635041452013894e-08, 'more_money_fmt': 1.3264940231341703e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|system|>
You are under time pressure, so you feel very rushed.</s>
<|user|>
Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-7.268657207489014,-4.950401306152344,-7.217342376708984,-6.563191890716553,-6.360074996948242,-4.331601142883301,-5.293638229370117,-5.256511211395264,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.06885925481328328, 'intuitive_money_fmt': 0.5235007642275722, 'total_cost_money_fmt': 0.2000368108106174, 'more_money_fmt': 0.2076031701485271}",-50.88059997558594,-34.652809143066406,-57.738739013671875,-39.379150390625,-50.88059997558594,-34.652809143066406,-47.64274597167969,-47.30860137939453,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 8.961022597074527e-08, 'intuitive_money_fmt': 0.9999944381950191, 'total_cost_money_fmt': 2.2831776242704235e-06, 'more_money_fmt': 3.1890171306772443e-06}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|system|>
You are not under time pressure, so you feel very relaxed.</s>
<|user|>
Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-6.922061443328857,-5.115100383758545,-7.242267608642578,-6.696680068969727,-6.056802749633789,-4.475712776184082,-5.431609630584717,-5.206171035766602,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0993050379073604, 'intuitive_money_fmt': 0.482647357079724, 'total_cost_money_fmt': 0.1855620677331013, 'more_money_fmt': 0.23248553727981422}",-48.454429626464844,-35.805702209472656,-57.938140869140625,-40.18008041381836,-48.45442199707031,-35.805702209472656,-48.88448715209961,-46.85554122924805,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 3.211601043137001e-06, 'intuitive_money_fmt': 0.9999788099891351, 'total_cost_money_fmt': 2.0890395713147696e-06, 'more_money_fmt': 1.5889370250542966e-05}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|system|>
You are a very impatient person.</s>
<|user|>
Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",21,You are a very impatient person.,fast,impatient/patient,personality,-6.924106597900391,-4.731959819793701,-7.179086685180664,-6.521297454833984,-6.05859375,-4.140465259552002,-5.6309075355529785,-5.718809604644775,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.09305308449375421, 'intuitive_money_fmt': 0.6335244675115416, 'total_cost_money_fmt': 0.14271595778894466, 'more_money_fmt': 0.13070649020575958}",-48.468746185302734,-33.12371826171875,-57.43269348144531,-39.127784729003906,-48.46875,-33.123722076416016,-50.67816925048828,-51.46928787231445,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 2.166401456772104e-07, 'intuitive_money_fmt': 0.9999997488004063, 'total_cost_money_fmt': 2.3779370323731433e-08, 'more_money_fmt': 1.0780077878962934e-08}"
