task,item_id,question,total_cost,more,correct,intuitive,total_cost_money_fmt,more_money_fmt,correct_money_fmt,intuitive_money_fmt,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_total_cost,mean_logp_more,mean_logp_correct_money_fmt,mean_logp_intuitive_money_fmt,mean_logp_total_cost_money_fmt,mean_logp_more_money_fmt,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_total_cost,sum_logp_more,sum_logp_correct_money_fmt,sum_logp_intuitive_money_fmt,sum_logp_total_cost_money_fmt,sum_logp_more_money_fmt,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>GPT4 Correct System: You slept nine hours last night, so you are very well-rested.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?<|end_of_turn|>GPT4 Correct Assistant:",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-6.620762348175049,-6.4771599769592285,-6.094829559326172,-6.854708194732666,-5.793276309967041,-5.667599678039551,-5.3868818283081055,-5.653826713562012,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.20898855584296222, 'intuitive_money_fmt': 0.23697534961463038, 'total_cost_money_fmt': 0.3137743118437936, 'more_money_fmt': 0.24026178269861387}",-46.3453369140625,-45.340118408203125,-48.758636474609375,-41.12825012207031,-46.34621047973633,-45.340797424316406,-48.481937408447266,-50.88444137573242,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.25894077794480497, 'intuitive_money_fmt': 0.707694451164063, 'total_cost_money_fmt': 0.030596096952737416, 'more_money_fmt': 0.002768673938394615}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>GPT4 Correct System: You are in a noisy environment, so you feel very distracted.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?<|end_of_turn|>GPT4 Correct Assistant:",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-5.93629789352417,-5.805058002471924,-5.633925437927246,-6.223020076751709,-5.194384574890137,-5.079521179199219,-4.911002159118652,-5.207225322723389,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.22539913269103107, 'intuitive_money_fmt': 0.25283475914108716, 'total_cost_money_fmt': 0.2992427657383839, 'more_money_fmt': 0.22252334242949776}",-41.55408477783203,-40.635406494140625,-45.07140350341797,-37.33811950683594,-41.555076599121094,-40.63616943359375,-44.19902038574219,-46.865028381347656,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.27912905674362676, 'intuitive_money_fmt': 0.6996508391386829, 'total_cost_money_fmt': 0.01984060225958386, 'more_money_fmt': 0.001379501858106533}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>GPT4 Correct System: You are in a quiet environment, so you feel very focused.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?<|end_of_turn|>GPT4 Correct Assistant:",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-6.336445331573486,-6.143238067626953,-5.95414924621582,-6.690478801727295,-5.544478416442871,-5.375396728515625,-5.216666221618652,-5.4699273109436035,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.21507478239451025, 'intuitive_money_fmt': 0.2546951858800872, 'total_cost_money_fmt': 0.29850837445522566, 'more_money_fmt': 0.23172165727017688}",-44.35511779785156,-43.00266647338867,-47.63319396972656,-40.14287185668945,-44.35582733154297,-43.003173828125,-46.94999694824219,-49.229347229003906,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.20201901420622684, 'intuitive_money_fmt': 0.7813438533497958, 'total_cost_money_fmt': 0.015092413585382942, 'more_money_fmt': 0.0015447188585944436}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>GPT4 Correct System: You are in a dark room, so you can't see very well.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?<|end_of_turn|>GPT4 Correct Assistant:",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-6.386810302734375,-6.2644944190979,-6.062028884887695,-6.719674587249756,-5.588571548461914,-5.481524467468262,-5.186164855957031,-5.528844356536865,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.21413491984290373, 'intuitive_money_fmt': 0.23832930788984552, 'total_cost_money_fmt': 0.3202215101123774, 'more_money_fmt': 0.22731426215487338}",-44.707672119140625,-43.85145950317383,-48.49623107910156,-40.31804656982422,-44.70857238769531,-43.852195739746094,-46.67548370361328,-49.75959777832031,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.2856404558620807, 'intuitive_money_fmt': 0.6725729090616508, 'total_cost_money_fmt': 0.039957746435972843, 'more_money_fmt': 0.0018288886402956404}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>GPT4 Correct System: You are in a well-lit room, so you can see things clearly.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?<|end_of_turn|>GPT4 Correct Assistant:",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-6.114127159118652,-5.948905944824219,-5.713638782501221,-6.315331935882568,-5.349946975708008,-5.205355644226074,-4.984675884246826,-5.287667751312256,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.21455860498169851, 'intuitive_money_fmt': 0.24793689279101244, 'total_cost_money_fmt': 0.3091584749086994, 'more_money_fmt': 0.22834602731858958}",-42.79888916015625,-41.64234161376953,-45.709110260009766,-37.891990661621094,-42.79957580566406,-41.642845153808594,-44.862083435058594,-47.58900833129883,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.23175114744231481, 'intuitive_money_fmt': 0.7368577103188568, 'total_cost_money_fmt': 0.029463627197425218, 'more_money_fmt': 0.0019275150414032282}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>GPT4 Correct System: You are in a room that is sweltering, so you feel very uncomfortable.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?<|end_of_turn|>GPT4 Correct Assistant:",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-6.054884433746338,-5.943482875823975,-5.7960052490234375,-6.410604476928711,-5.298141002655029,-5.2006378173828125,-4.9826860427856445,-5.244731903076172,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.22084030571883373, 'intuitive_money_fmt': 0.24345765526045535, 'total_cost_money_fmt': 0.3027461911856839, 'more_money_fmt': 0.23295584783502715}",-42.38418960571289,-41.6043815612793,-46.3680419921875,-38.463626861572266,-42.385128021240234,-41.6051025390625,-44.844173431396484,-47.20258712768555,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.3053312319921096, 'intuitive_money_fmt': 0.6660885875527014, 'total_cost_money_fmt': 0.02611087211449553, 'more_money_fmt': 0.0024693083406935033}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>GPT4 Correct System: You are in a room with a pleasant temperature, so you feel very comfortable.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?<|end_of_turn|>GPT4 Correct Assistant:",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-6.347328186035156,-6.185434818267822,-5.962635517120361,-6.6878342628479,-5.554008960723877,-5.412328720092773,-5.212409973144531,-5.46660852432251,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.21501965422430108, 'intuitive_money_fmt': 0.24774740021614458, 'total_cost_money_fmt': 0.3025747718285793, 'more_money_fmt': 0.23465817373097506}",-44.431297302246094,-43.29804229736328,-47.70108413696289,-40.12700653076172,-44.432071685791016,-43.29862976074219,-46.91168975830078,-49.19947814941406,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.23817420451806398, 'intuitive_money_fmt': 0.7398476471196668, 'total_cost_money_fmt': 0.019953095319736058, 'more_money_fmt': 0.0020250530425330996}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>GPT4 Correct System: You just got in an argument, so you feel very emotional.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?<|end_of_turn|>GPT4 Correct Assistant:",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-5.834216594696045,-5.7637200355529785,-5.647632598876953,-6.320095062255859,-5.105025291442871,-5.043324947357178,-4.801900863647461,-5.114655494689941,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.2268529190319101, 'intuitive_money_fmt': 0.24129064863739058, 'total_cost_money_fmt': 0.3071776674404111, 'more_money_fmt': 0.22467876489028832}",-40.839515686035156,-40.346038818359375,-45.181060791015625,-37.920570373535156,-40.84020233154297,-40.34659957885742,-43.217105865478516,-46.031898498535156,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.3654158961200839, 'intuitive_money_fmt': 0.5986271193514413, 'total_cost_money_fmt': 0.0339243353031383, 'more_money_fmt': 0.0020326492253365342}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>GPT4 Correct System: You just meditated, so you feel very calm.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?<|end_of_turn|>GPT4 Correct Assistant:",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-6.344383239746094,-6.209969520568848,-5.898819923400879,-6.632425308227539,-5.5514235496521,-5.43379020690918,-5.159496307373047,-5.457492351531982,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.21262364382570623, 'intuitive_money_fmt': 0.23916579519949177, 'total_cost_money_fmt': 0.31464685501251605, 'more_money_fmt': 0.23356370596228607}",-44.410682678222656,-43.46978759765625,-47.19055938720703,-39.794551849365234,-44.4113883972168,-43.47032165527344,-46.43546676635742,-49.117431640625,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.269987896373347, 'intuitive_money_fmt': 0.6919016849067536, 'total_cost_money_fmt': 0.03566959911551484, 'more_money_fmt': 0.0024408196043846}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>GPT4 Correct System: You are under time pressure, so you feel very rushed.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?<|end_of_turn|>GPT4 Correct Assistant:",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-6.178883075714111,-5.949753761291504,-5.7052083015441895,-6.374217510223389,-5.4066243171691895,-5.206113815307617,-5.09328556060791,-5.37904691696167,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.21654524847826825, 'intuitive_money_fmt': 0.2646240203365842, 'total_cost_money_fmt': 0.29623062280767987, 'more_money_fmt': 0.22260010837746774}",-43.25218200683594,-41.648277282714844,-45.641666412353516,-38.245304107666016,-43.252994537353516,-41.64891052246094,-45.839569091796875,-48.41142272949219,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.16517103647497836, 'intuitive_money_fmt': 0.8214454534960709, 'total_cost_money_fmt': 0.01243365572501205, 'more_money_fmt': 0.000949854303938625}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>GPT4 Correct System: You are not under time pressure, so you feel very relaxed.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?<|end_of_turn|>GPT4 Correct Assistant:",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-5.9972243309021,-5.774380207061768,-5.519937038421631,-6.16171407699585,-5.247657775878906,-5.052650451660156,-4.957324981689453,-5.2243804931640625,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.21854376553065302, 'intuitive_money_fmt': 0.26560058458789604, 'total_cost_money_fmt': 0.2921651102656792, 'more_money_fmt': 0.22369053961577176}",-41.98057174682617,-40.42066192626953,-44.15949630737305,-36.97028350830078,-41.98126220703125,-40.42120361328125,-44.61592483520508,-47.01942443847656,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.17131123058395512, 'intuitive_money_fmt': 0.815287292973952, 'total_cost_money_fmt': 0.012290410644515186, 'more_money_fmt': 0.0011110657975777218}"
