task,item_id,question,total_cost,more,correct,intuitive,total_cost_money_fmt,more_money_fmt,correct_money_fmt,intuitive_money_fmt,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_total_cost,mean_logp_more,mean_logp_correct_money_fmt,mean_logp_intuitive_money_fmt,mean_logp_total_cost_money_fmt,mean_logp_more_money_fmt,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_total_cost,sum_logp_more,sum_logp_correct_money_fmt,sum_logp_intuitive_money_fmt,sum_logp_total_cost_money_fmt,sum_logp_more_money_fmt,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt1,2,A potato and a camera together cost $1.40. The potato costs $1 more than the camera. How much does the camera cost?,1.4,1,$0.20,$0.40,$1.40,$1.00,$0.20,$0.40,"<s>[INST] You are a very thoughtful individual, so you tend to think carefully. Your task is to answer the following question. A potato and a camera together cost $1.40. The potato costs $1 more than the camera. How much does the camera cost? [/INST]",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-8.205087661743164,-6.626060485839844,-6.108490467071533,-12.022814750671387,-8.205087661743164,-6.626060485839844,-5.47027063369751,-6.820745944976807,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.03960497008580672, 'intuitive_money_fmt': 0.1920934156416104, 'total_cost_money_fmt': 0.6101907697974327, 'more_money_fmt': 0.15811084447515017}",-41.02544021606445,-33.13030242919922,-24.433961868286133,-24.045629501342773,-41.02544021606445,-33.13030242919922,-27.35135269165039,-34.103729248046875,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 1.1470241278729318e-06, 'intuitive_money_fmt': 0.0030788414740727786, 'total_cost_money_fmt': 0.9957568676425264, 'more_money_fmt': 0.0011631438592729722}"
crt1,2,A potato and a camera together cost $1.40. The potato costs $1 more than the camera. How much does the camera cost?,1.4,1,$0.20,$0.40,$1.40,$1.00,$0.20,$0.40,"<s>[INST] You are a very spontaneous individual, so you tend to think quickly. Your task is to answer the following question. A potato and a camera together cost $1.40. The potato costs $1 more than the camera. How much does the camera cost? [/INST]",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-6.710841178894043,-5.0827436447143555,-4.81888484954834,-9.593693733215332,-6.710841178894043,-5.0827436447143555,-4.394024848937988,-5.5098419189453125,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.05112228738673436, 'intuitive_money_fmt': 0.26042582732318026, 'total_cost_money_fmt': 0.518550222678612, 'more_money_fmt': 0.16990166261147344}",-33.55420684814453,-25.41371726989746,-19.27553939819336,-19.187387466430664,-33.55420684814453,-25.41371726989746,-21.970123291015625,-27.549209594726562,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 8.991823828536831e-06, 'intuitive_money_fmt': 0.030847323873975898, 'total_cost_money_fmt': 0.9654979504537015, 'more_money_fmt': 0.0036457338484939612}"
crt1,2,A potato and a camera together cost $1.40. The potato costs $1 more than the camera. How much does the camera cost?,1.4,1,$0.20,$0.40,$1.40,$1.00,$0.20,$0.40,"<s>[INST] You are a very deliberate individual, so you tend to think carefully. Your task is to answer the following question. A potato and a camera together cost $1.40. The potato costs $1 more than the camera. How much does the camera cost? [/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-8.090031623840332,-6.539127349853516,-5.827124118804932,-11.421133041381836,-8.090031623840332,-6.539127349853516,-5.295027732849121,-6.46246337890625,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.036805430802838754, 'intuitive_money_fmt': 0.17356456876806967, 'total_cost_money_fmt': 0.6022359436170722, 'more_money_fmt': 0.1873940568120194}",-40.450157165527344,-32.69563674926758,-23.308496475219727,-22.842266082763672,-40.450157165527344,-32.69563674926758,-26.47513771057129,-32.31231689453125,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 8.483999919146065e-07, 'intuitive_money_fmt': 0.0019785456833257544, 'total_cost_money_fmt': 0.995117788099908, 'more_money_fmt': 0.002902817816774407}"
crt1,2,A potato and a camera together cost $1.40. The potato costs $1 more than the camera. How much does the camera cost?,1.4,1,$0.20,$0.40,$1.40,$1.00,$0.20,$0.40,"<s>[INST] You are a very carefree individual, so you tend to think quickly. Your task is to answer the following question. A potato and a camera together cost $1.40. The potato costs $1 more than the camera. How much does the camera cost? [/INST]",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-6.934505462646484,-5.258492469787598,-5.13709831237793,-10.229119300842285,-6.934505462646484,-5.258492469787598,-4.7562575340271,-5.7568583488464355,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.05428365174367705, 'intuitive_money_fmt': 0.29010302009580174, 'total_cost_money_fmt': 0.47936918293748143, 'more_money_fmt': 0.1762441452230398}",-34.67252731323242,-26.292461395263672,-20.54839324951172,-20.45823860168457,-34.67252731323242,-26.292461395263672,-23.781288146972656,-28.784292221069336,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 1.7115998432633063e-05, 'intuitive_money_fmt': 0.07461370817068885, 'total_cost_money_fmt': 0.9191942713101623, 'more_money_fmt': 0.006174904520716246}"
crt1,2,A potato and a camera together cost $1.40. The potato costs $1 more than the camera. How much does the camera cost?,1.4,1,$0.20,$0.40,$1.40,$1.00,$0.20,$0.40,"<s>[INST] You are a very cautious individual, so you tend to think carefully. Your task is to answer the following question. A potato and a camera together cost $1.40. The potato costs $1 more than the camera. How much does the camera cost? [/INST]",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-7.783261775970459,-6.23054313659668,-5.344666004180908,-10.387298583984375,-7.783261775970459,-6.23054313659668,-5.114838600158691,-6.312380313873291,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.04082535017053588, 'intuitive_money_fmt': 0.19287105475631047, 'total_cost_money_fmt': 0.5885879668950111, 'more_money_fmt': 0.17771562817814265}",-38.91630935668945,-31.1527156829834,-21.378664016723633,-20.77459716796875,-38.91630935668945,-31.1527156829834,-25.57419204711914,-31.561901092529297,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 1.595398887893039e-06, 'intuitive_money_fmt': 0.003754526527850756, 'total_cost_money_fmt': 0.9937501550680944, 'more_money_fmt': 0.002493723005166955}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,<s>[INST] Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST],0,,baseline,,,-11.341055870056152,-9.047295570373535,-6.112402439117432,-6.327345848083496,-9.072968482971191,-7.53942346572876,-5.837425231933594,-6.0609517097473145,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.019461647525622013, 'intuitive_money_fmt': 0.09019651162823053, 'total_cost_money_fmt': 0.49471853583490033, 'more_money_fmt': 0.3956233050112472}",-45.36422348022461,-45.23647689819336,-36.674415588378906,-25.309383392333984,-45.36484146118164,-45.236541748046875,-40.861976623535156,-42.42666244506836,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.0089852336423379, 'intuitive_money_fmt': 0.010215255463609251, 'total_cost_money_fmt': 0.8111454310374011, 'more_money_fmt': 0.1696540798566517}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] You tend to think shallowly, so you say what comes to mind first. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-9.710502624511719,-7.031014442443848,-6.048182010650635,-4.714169025421143,-7.76840353012085,-5.859182357788086,-5.7338151931762695,-5.150139808654785,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.034353837891203824, 'intuitive_money_fmt': 0.23181390444298847, 'total_cost_money_fmt': 0.2627760315683475, 'more_money_fmt': 0.4710562260974602}",-38.842010498046875,-35.15507125854492,-36.289093017578125,-18.85667610168457,-38.842018127441406,-35.155094146728516,-40.1367073059082,-36.05097961425781,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.017393186701793698, 'intuitive_money_fmt': 0.6943683208347925, 'total_cost_money_fmt': 0.004765437662009203, 'more_money_fmt': 0.2834730548014045}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] You tend to think deeply, so you say what is most correct. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-11.478211402893066,-9.36766529083252,-6.124176025390625,-5.990904808044434,-9.18267822265625,-7.806413650512695,-5.795383930206299,-6.052587985992432,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.01741495281031551, 'intuitive_money_fmt': 0.06896463012207586, 'total_cost_money_fmt': 0.5152351954204716, 'more_money_fmt': 0.3983852216471371}",-45.912845611572266,-46.83832550048828,-36.74505615234375,-23.963619232177734,-45.91339111328125,-46.83848190307617,-40.56768798828125,-42.36811447143555,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.004069158660908265, 'intuitive_money_fmt': 0.0016134027710948695, 'total_cost_money_fmt': 0.8533240636736005, 'more_money_fmt': 0.14099337489439642}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] You tend to think quickly, so you say what comes to mind first. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-10.271459579467773,-7.660175323486328,-6.703285217285156,-4.869718074798584,-8.217172622680664,-6.383481979370117,-5.279525279998779,-4.946105480194092,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.019059321611537748, 'intuitive_money_fmt': 0.11925295968762328, 'total_cost_money_fmt': 0.359676007843897, 'more_money_fmt': 0.502011710856942}",-41.085838317871094,-38.30087661743164,-40.21971130371094,-19.478872299194336,-41.08586120605469,-38.3008918762207,-36.9566764831543,-34.622737884521484,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.0013881432584757108, 'intuitive_money_fmt': 0.02248697828422882, 'total_cost_money_fmt': 0.086241525138271, 'more_money_fmt': 0.8898833533190245}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] You tend to think carefully, so you say what is most correct. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-11.504115104675293,-9.307589530944824,-6.064080715179443,-5.970344543457031,-9.203380584716797,-7.756343364715576,-5.758983135223389,-6.01735258102417,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.016456286482428903, 'intuitive_money_fmt': 0.06994748744702158, 'total_cost_money_fmt': 0.5154833533463401, 'more_money_fmt': 0.39811287272420937}",-46.01646041870117,-46.53794860839844,-36.384483337402344,-23.881378173828125,-46.016902923583984,-46.53805923461914,-40.31288146972656,-42.12146759033203,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.0028502778155577416, 'intuitive_money_fmt': 0.001692590435794073, 'total_cost_money_fmt': 0.855287716221311, 'more_money_fmt': 0.14016941552733722}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] Your last meal was one day ago, so you are starving. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-9.134754180908203,-7.917327880859375,-5.528035640716553,-5.881810665130615,-7.307879447937012,-6.59779691696167,-4.922365665435791,-4.502189636230469,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.032854443852614594, 'intuitive_money_fmt': 0.0668311670177164, 'total_cost_money_fmt': 0.3569518131073518, 'more_money_fmt': 0.5433625760223173}",-36.53901672363281,-39.586639404296875,-33.168212890625,-23.52724266052246,-36.539398193359375,-39.5867805480957,-34.45655822753906,-31.51532745361328,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.006207184674294412, 'intuitive_money_fmt': 0.00029473609532051264, 'total_cost_money_fmt': 0.0498265216436212, 'more_money_fmt': 0.9436715575867639}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] Your last meal was one hour ago, so you are well-fed. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-11.404068946838379,-9.09388542175293,-6.698899745941162,-5.358754634857178,-9.123308181762695,-7.578244686126709,-5.8182220458984375,-5.3574700355529785,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.013133863811581105, 'intuitive_money_fmt': 0.061575090527273973, 'total_cost_money_fmt': 0.35790946180463973, 'more_money_fmt': 0.5673815838565053}",-45.616275787353516,-45.46942901611328,-40.193397521972656,-21.43501853942871,-45.61654281616211,-45.46946716308594,-40.72755432128906,-37.502288818359375,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.0002876256575268636, 'intuitive_money_fmt': 0.00033319752672969505, 'total_cost_money_fmt': 0.03820219788828244, 'more_money_fmt': 0.961176978927461}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] You didn't have coffee this morning, so you feel very groggy. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-10.390433311462402,-8.255828857421875,-5.449169158935547,-5.521559238433838,-8.3124418258667,-6.879947185516357,-5.59485387802124,-5.385974407196045,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.02564465697014154, 'intuitive_money_fmt': 0.10742897000181553, 'total_cost_money_fmt': 0.38835629040458935, 'more_money_fmt': 0.4785700826234535}",-41.56173324584961,-41.279144287109375,-32.69501495361328,-22.08623695373535,-41.56221008300781,-41.27968215942383,-39.163978576660156,-37.701820373535156,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.016443573775324974, 'intuitive_money_fmt': 0.021812052249645632, 'total_cost_money_fmt': 0.18094013944710272, 'more_money_fmt': 0.7808042345279268}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] You just had your morning coffee, so you feel very alert. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-11.915363311767578,-9.393586158752441,-6.610907077789307,-6.0951104164123535,-9.532336235046387,-7.828001499176025,-5.978893756866455,-5.828769207000732,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.012191712173868609, 'intuitive_money_fmt': 0.0670267053138082, 'total_cost_money_fmt': 0.42589756902511294, 'more_money_fmt': 0.4948840134872103}",-47.66145324707031,-46.96792984008789,-39.665443420410156,-24.380441665649414,-47.66168212890625,-46.96800994873047,-41.852256774902344,-40.80138397216797,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.000775145799009636, 'intuitive_money_fmt': 0.0015511057141993074, 'total_cost_money_fmt': 0.2584549009804817, 'more_money_fmt': 0.7392188475063093}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] You slept two hours last night, so you are very tired. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-10.77153491973877,-8.568855285644531,-5.668771266937256,-6.112885475158691,-8.617456436157227,-7.140758514404297,-5.64097261428833,-5.312488555908203,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.01914064532646087, 'intuitive_money_fmt': 0.08380662178878025, 'total_cost_money_fmt': 0.37551481460729114, 'more_money_fmt': 0.5215379182774678}",-43.08613967895508,-42.844276428222656,-34.01262664794922,-24.451541900634766,-43.087284088134766,-42.84455108642578,-39.48680877685547,-37.18741989135742,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.002475993630332138, 'intuitive_money_fmt': 0.003156218973971128, 'total_cost_money_fmt': 0.09066007688169603, 'more_money_fmt': 0.9037077105140008}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] You slept nine hours last night, so you are very well-rested. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-11.885933876037598,-9.342813491821289,-6.8227081298828125,-6.4573516845703125,-9.508840560913086,-7.785699844360352,-6.1036505699157715,-5.95599365234375,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.01395971852259525, 'intuitive_money_fmt': 0.07820367572055732, 'total_cost_money_fmt': 0.42046696916266585, 'more_money_fmt': 0.48736963659418153}",-47.54373550415039,-46.71406555175781,-40.936248779296875,-25.82940673828125,-47.54420471191406,-46.71419906616211,-42.725555419921875,-41.69195556640625,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.0021047875427680288, 'intuitive_money_fmt': 0.004826975967936592, 'total_cost_money_fmt': 0.2605679897424034, 'more_money_fmt': 0.7325002467468918}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-8.92483901977539,-7.825719356536865,-5.153252124786377,-4.992498397827148,-7.14040994644165,-6.521821975708008,-5.021158695220947,-5.059189796447754,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.05209568311813285, 'intuitive_money_fmt': 0.09670547878879848, 'total_cost_money_fmt': 0.433691451028202, 'more_money_fmt': 0.41750738706486673}",-35.69935607910156,-39.128597259521484,-30.919511795043945,-19.969993591308594,-35.702049255371094,-39.13093185424805,-35.148109436035156,-35.414329528808594,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.2435518502230815, 'intuitive_money_fmt': 0.007896718222089288, 'total_cost_money_fmt': 0.423803403389395, 'more_money_fmt': 0.3247480281654342}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] You are in a quiet environment, so you feel very focused. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-11.87043285369873,-9.124464988708496,-6.929676055908203,-6.229750633239746,-9.496515274047852,-7.603731632232666,-5.73321533203125,-5.458556652069092,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.009307636147895449, 'intuitive_money_fmt': 0.06178241618548611, 'total_cost_money_fmt': 0.40106964736869405, 'more_money_fmt': 0.5278403002979245}",-47.48173141479492,-45.6223258972168,-41.57805633544922,-24.919002532958984,-47.48257827758789,-45.62239074707031,-40.13250732421875,-38.209896087646484,more_money_fmt,True,False,False,"{'correct_money_fmt': 8.192025820871008e-05, 'intuitive_money_fmt': 0.0005263328692012615, 'total_cost_money_fmt': 0.12749306712565564, 'more_money_fmt': 0.8718986797469344}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] You are in a dark room, so you can't see very well. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-10.52420425415039,-8.578953742980957,-5.5115485191345215,-5.137389659881592,-8.41948413848877,-7.1491522789001465,-5.738706111907959,-5.576113224029541,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.02752391671580448, 'intuitive_money_fmt': 0.0980411398577969, 'total_cost_money_fmt': 0.40175134482960473, 'more_money_fmt': 0.47268359859679393}",-42.09681701660156,-42.89476776123047,-33.06929016113281,-20.549558639526367,-42.09741973876953,-42.89491271972656,-40.17094421386719,-39.03279113769531,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.03362222596958265, 'intuitive_money_fmt': 0.015145362121834502, 'total_cost_money_fmt': 0.23082569541134582, 'more_money_fmt': 0.720406716497237}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-11.575088500976562,-9.343009948730469,-6.316827297210693,-6.151783466339111,-9.260152816772461,-7.785850524902344,-5.881494998931885,-5.837666988372803,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.015303421637952909, 'intuitive_money_fmt': 0.06684514875021194, 'total_cost_money_fmt': 0.4488704238133198, 'more_money_fmt': 0.4689810057985153}",-46.30035400390625,-46.715049743652344,-37.900962829589844,-24.607133865356445,-46.30076217651367,-46.71510314941406,-41.17046356201172,-40.863670349121094,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.0024968704007923503, 'intuitive_money_fmt': 0.001649871052873291, 'total_cost_money_fmt': 0.42213987754342847, 'more_money_fmt': 0.5737133810029058}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] You are in a room that is sweltering, so you feel very uncomfortable. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-10.932839393615723,-8.931246757507324,-6.296026706695557,-5.805346965789795,-8.746294021606445,-7.442713260650635,-5.643059730529785,-5.577402591705322,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.01971086994017391, 'intuitive_money_fmt': 0.07258447225294486, 'total_cost_money_fmt': 0.4389583563224867, 'more_money_fmt': 0.4687463014843946}",-43.73135757446289,-44.65623474121094,-37.776161193847656,-23.22138786315918,-43.73147201538086,-44.656280517578125,-39.50141906738281,-39.04181671142578,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.005588679563572412, 'intuitive_money_fmt': 0.0022165114545333545, 'total_cost_money_fmt': 0.38405892572814243, 'more_money_fmt': 0.6081358832537518}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] You are in a room with a pleasant temperature, so you feel very comfortable. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-11.795022964477539,-9.661330223083496,-6.719091892242432,-6.193083763122559,-9.436084747314453,-8.05112075805664,-5.982161521911621,-5.896815776824951,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.014072489472875892, 'intuitive_money_fmt': 0.05621512110682117, 'total_cost_money_fmt': 0.44503147753357064, 'more_money_fmt': 0.48468091188673235}",-47.180091857910156,-48.3066520690918,-40.314552307128906,-24.772335052490234,-47.180423736572266,-48.306724548339844,-41.87512969970703,-41.2777099609375,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.0017582297442624482, 'intuitive_money_fmt': 0.0005700715863083382, 'total_cost_money_fmt': 0.3541078446377995, 'more_money_fmt': 0.6435638540316296}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] You just got in an argument, so you feel very emotional. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-9.105146408081055,-7.622204780578613,-5.882124423980713,-5.911466598510742,-7.284384727478027,-6.351968288421631,-4.788410663604736,-4.362439155578613,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.029195730327376296, 'intuitive_money_fmt': 0.07417587154632176, 'total_cost_money_fmt': 0.35424775484858934, 'more_money_fmt': 0.5423806432777127}",-36.42058563232422,-38.11102294921875,-35.292747497558594,-23.64586639404297,-36.42192459106445,-38.11180877685547,-33.51887512207031,-30.53707504272461,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.0026387810030576394, 'intuitive_money_fmt': 0.0004869630085759068, 'total_cost_money_fmt': 0.048104057941963235, 'more_money_fmt': 0.9487701980464032}"
crt1,3,A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost?,110.0,100,$5.0,$10.0,$110.00,$100.00,$5.00,$10.00,"<s>[INST] You just meditated, so you feel very calm. Your task is to answer the following question. A boat and a potato together cost $110. The boat costs $100 more than the potato. How much does the potato cost? [/INST]",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-10.239742279052734,-8.084210395812988,-6.00098991394043,-5.142526626586914,-8.191991806030273,-6.736875057220459,-5.244663715362549,-4.913703441619873,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.01965784353178808, 'intuitive_money_fmt': 0.0842335391727432, 'total_cost_money_fmt': 0.37457966773286056, 'more_money_fmt': 0.5215289495626082}",-40.95896911621094,-40.421051025390625,-36.00593948364258,-20.570106506347656,-40.9599609375,-40.42124938964844,-36.712646484375,-34.39592361450195,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.0012791648036071205, 'intuitive_money_fmt': 0.002192229178009494, 'total_cost_money_fmt': 0.08943586899586188, 'more_money_fmt': 0.9070927370225216}"
