task,item_id,question,total_cost,more,correct,intuitive,total_cost_money_fmt,more_money_fmt,correct_money_fmt,intuitive_money_fmt,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_total_cost,mean_logp_more,mean_logp_correct_money_fmt,mean_logp_intuitive_money_fmt,mean_logp_total_cost_money_fmt,mean_logp_more_money_fmt,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_total_cost,sum_logp_more,sum_logp_correct_money_fmt,sum_logp_intuitive_money_fmt,sum_logp_total_cost_money_fmt,sum_logp_more_money_fmt,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You slept nine hours last night, so you are very well-rested. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-7.770421504974365,-6.304074287414551,-6.183908939361572,-4.493206024169922,-6.475351333618164,-5.2533955574035645,-7.1309733390808105,-6.475251197814941,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.1691178035923119, 'intuitive_money_fmt': 0.5739551807642445, 'total_cost_money_fmt': 0.08779227645611436, 'more_money_fmt': 0.1691347391873294}",-38.852108001708984,-31.52037239074707,-37.10345458984375,-17.972824096679688,-38.852108001708984,-31.52037239074707,-49.916812896728516,-45.326759338378906,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0006540080796304928, 'intuitive_money_fmt': 0.9993449731773892, 'total_cost_money_fmt': 1.0238653220422651e-08, 'more_money_fmt': 1.0085043269522113e-06}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-7.701379299163818,-6.347750186920166,-6.616188049316406,-4.939447402954102,-6.41781759262085,-5.289792060852051,-6.9373273849487305,-6.735264778137207,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.18476203079942224, 'intuitive_money_fmt': 0.5708315793684188, 'total_cost_money_fmt': 0.10989868377053337, 'more_money_fmt': 0.13450770606162557}",-38.50689697265625,-31.738750457763672,-39.69712829589844,-19.757789611816406,-38.50690460205078,-31.738752365112305,-48.5612907409668,-47.146854400634766,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0011484964277172444, 'intuitive_money_fmt': 0.9988512510265003, 'total_cost_money_fmt': 4.938160822827748e-08, 'more_money_fmt': 2.0316417420878515e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are in a quiet environment, so you feel very focused. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-8.038732528686523,-6.650824069976807,-6.702120304107666,-5.419322967529297,-6.698944091796875,-5.54235315322876,-7.128063201904297,-6.98053503036499,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.1790593083101505, 'intuitive_money_fmt': 0.5692433488811756, 'total_cost_money_fmt': 0.11658235955404979, 'more_money_fmt': 0.13511498325462418}",-40.19366455078125,-33.254119873046875,-40.21272277832031,-21.677291870117188,-40.19366455078125,-33.254119873046875,-49.89644241333008,-48.863746643066406,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0009677728622410025, 'intuitive_money_fmt': 0.9990320018803924, 'total_cost_money_fmt': 5.914398116122294e-08, 'more_money_fmt': 1.661133854379485e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are in a dark room, so you can't see very well. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-7.499845027923584,-6.536665439605713,-6.566773891448975,-5.5857625007629395,-6.249870777130127,-5.447221279144287,-7.07387638092041,-6.9187750816345215,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.23909797724900878, 'intuitive_money_fmt': 0.5335340606976441, 'total_cost_money_fmt': 0.10488534600925042, 'more_money_fmt': 0.12248261604409673}",-37.49922561645508,-32.683326721191406,-39.40064239501953,-22.343050003051758,-37.49922561645508,-32.683326721191406,-49.51713562011719,-48.431427001953125,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.00803485443155845, 'intuitive_money_fmt': 0.9919649534673622, 'total_cost_money_fmt': 4.84915442088121e-08, 'more_money_fmt': 1.4360953508130665e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-7.852686882019043,-6.468940734863281,-6.652842044830322,-4.817748069763184,-6.543905735015869,-5.390783786773682,-7.295727729797363,-6.692993640899658,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.18178287960164397, 'intuitive_money_fmt': 0.5759005295002083, 'total_cost_money_fmt': 0.08571184329981371, 'more_money_fmt': 0.1566047475983341}",-39.26343536376953,-32.344703674316406,-39.91705322265625,-19.270992279052734,-39.26343536376953,-32.344703674316406,-51.07009506225586,-46.850955963134766,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0009881057887471834, 'intuitive_money_fmt': 0.9990113861365001, 'total_cost_money_fmt': 7.366077550537084e-09, 'more_money_fmt': 5.007086751671277e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are in a room that is sweltering, so you feel very uncomfortable. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-7.921632289886475,-6.785143852233887,-6.692952632904053,-5.513728618621826,-6.601360321044922,-5.654286861419678,-7.256449222564697,-6.804769039154053,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.20352115594983552, 'intuitive_money_fmt': 0.5247087881968531, 'total_cost_money_fmt': 0.10570805100255312, 'more_money_fmt': 0.16606200485075828}",-39.60816192626953,-33.92572021484375,-40.15771484375,-22.054914474487305,-39.60816192626953,-33.92572021484375,-50.795143127441406,-47.633384704589844,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0033936734946753916, 'intuitive_money_fmt': 0.9966051693966208, 'total_cost_money_fmt': 4.7013853717937803e-08, 'more_money_fmt': 1.1100948499760384e-06}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are in a room with a pleasant temperature, so you feel very comfortable. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-7.908843994140625,-6.592608451843262,-6.571399688720703,-5.21083927154541,-6.59070348739624,-5.49384069442749,-7.132012367248535,-6.677066802978516,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.1820166454645152, 'intuitive_money_fmt': 0.5450954595482076, 'total_cost_money_fmt': 0.1059311401339301, 'more_money_fmt': 0.1669567548533471}",-39.544219970703125,-32.963043212890625,-39.42839813232422,-20.84335708618164,-39.544219970703125,-32.963043212890625,-49.92408752441406,-46.73946762084961,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0013842966581277046, 'intuitive_money_fmt': 0.9986146219380968, 'total_cost_money_fmt': 4.2984310922068746e-08, 'more_money_fmt': 1.038419464421675e-06}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You just got in an argument, so you feel very emotional. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-7.932459831237793,-6.202559471130371,-6.468080997467041,-5.062961578369141,-6.6103835105896,-5.168799877166748,-6.874755859375,-6.309233665466309,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.13611952551545525, 'intuitive_money_fmt': 0.5754296604195904, 'total_cost_money_fmt': 0.10449727714743254, 'more_money_fmt': 0.18395353691752178}",-39.66230010986328,-31.012798309326172,-38.80848693847656,-20.251846313476562,-39.66230010986328,-31.012798309326172,-48.123291015625,-44.164634704589844,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.00017518307676384764, 'intuitive_money_fmt': 0.9998228382909778, 'total_cost_money_fmt': 3.706213962400063e-08, 'more_money_fmt': 1.9415701187464173e-06}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You just meditated, so you feel very calm. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-7.964932441711426,-6.149197578430176,-6.950944423675537,-5.216764450073242,-6.637443542480469,-5.124331474304199,-7.302162170410156,-6.832272052764893,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.1453861502974192, 'intuitive_money_fmt': 0.6601752805247983, 'total_cost_money_fmt': 0.07478928904997216, 'more_money_fmt': 0.11964928012781018}",-39.82466125488281,-30.745988845825195,-41.705665588378906,-20.86705780029297,-39.82466125488281,-30.745988845825195,-51.115135192871094,-47.825904846191406,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.00011405993351385736, 'intuitive_money_fmt': 0.9998859004264319, 'total_cost_money_fmt': 1.4247628571218636e-09, 'more_money_fmt': 3.821529126827088e-08}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are under time pressure, so you feel very rushed. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-7.329421043395996,-5.924398899078369,-6.151304244995117,-4.644512176513672,-6.107851028442383,-4.936999320983887,-6.614738941192627,-6.482545375823975,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.1813366614461975, 'intuitive_money_fmt': 0.5847632234387848, 'total_cost_money_fmt': 0.1092312723159706, 'more_money_fmt': 0.12466884279904725}",-36.6471061706543,-29.621994018554688,-36.9078254699707,-18.578048706054688,-36.6471061706543,-29.62199592590332,-46.30317306518555,-45.3778190612793,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0008884792012417282, 'intuitive_money_fmt': 0.9991113203728331, 'total_cost_money_fmt': 5.689455389477917e-08, 'more_money_fmt': 1.4353137132807326e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are not under time pressure, so you feel very relaxed. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-7.9023847579956055,-6.417510032653809,-6.472446441650391,-4.792825222015381,-6.585320949554443,-5.347925662994385,-7.087154865264893,-6.794881343841553,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.1705616026456594, 'intuitive_money_fmt': 0.5878617633220327, 'total_cost_money_fmt': 0.10326129511012039, 'more_money_fmt': 0.13831533892218756}",-39.511924743652344,-32.08755111694336,-38.834678649902344,-19.171300888061523,-39.511924743652344,-32.087554931640625,-49.610084533691406,-47.564170837402344,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0005961809168530477, 'intuitive_money_fmt': 0.9994036047315364, 'total_cost_money_fmt': 2.4535956691564647e-08, 'more_money_fmt': 1.8981565379806488e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,<s>[INST] You are a very impatient person. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST],21,You are a very impatient person.,fast,impatient/patient,personality,-6.862632751464844,-5.540700912475586,-6.044309139251709,-4.400997161865234,-5.718860626220703,-4.617250919342041,-6.481706142425537,-6.077637195587158,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.19327877998102555, 'intuitive_money_fmt': 0.5815769593264625, 'total_cost_money_fmt': 0.0901331558462588, 'more_money_fmt': 0.13501110484625317}",-34.31316375732422,-27.70350456237793,-36.26585388183594,-17.603988647460938,-34.31316375732422,-27.70350456237793,-45.371944427490234,-42.543460845947266,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0013454779725926614, 'intuitive_money_fmt': 0.9986541423262348, 'total_cost_money_fmt': 2.1188937038793558e-08, 'more_money_fmt': 3.585122355211768e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,<s>[INST] You are a very patient person. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST],22,You are a very patient person.,slow,impatient/patient,personality,-8.11263370513916,-6.623526096343994,-6.735559940338135,-5.160223007202148,-6.760528087615967,-5.5196051597595215,-7.177735328674316,-6.638463020324707,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.16006361079004927, 'intuitive_money_fmt': 0.5536286922900854, 'total_cost_money_fmt': 0.10546340941892794, 'more_money_fmt': 0.18084428750093745}",-40.563167572021484,-33.11763000488281,-40.413360595703125,-20.640892028808594,-40.563167572021484,-33.11763000488281,-50.24414825439453,-46.469242095947266,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0005837001991922202, 'intuitive_money_fmt': 0.9994146740120882, 'total_cost_money_fmt': 3.645804290984876e-08, 'more_money_fmt': 1.5893306766803973e-06}"
