task,item_id,question,t,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_t,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_t,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You slept nine hours last night, so you are very well-rested. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-7.53415584564209,-7.763064384460449,-9.006837844848633,correct,False,True,False,"{'correct': 0.4938976647052033, 'intuitive': 0.39284683396415726, 't': 0.11325550133063958}",-30.13662338256836,-31.052257537841797,-36.02735137939453,correct,False,True,False,"{'correct': 0.7127443130917713, 'intuitive': 0.28528497519726115, 't': 0.001970711710967597}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-7.624457836151123,-7.6818342208862305,-8.943390846252441,correct,False,True,False,"{'correct': 0.4521492504961574, 'intuitive': 0.4269367777562915, 't': 0.12091397174755102}",-30.497831344604492,-30.727336883544922,-35.773563385009766,correct,False,True,False,"{'correct': 0.5555429703150737, 'intuitive': 0.441615865421759, 't': 0.0028411642631672616}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are in a quiet environment, so you feel very focused. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-7.437738418579102,-7.562302589416504,-8.966532707214355,correct,False,True,False,"{'correct': 0.4762633879004199, 'intuitive': 0.4204841839772885, 't': 0.10325242812229163}",-29.750953674316406,-30.249210357666016,-35.86613082885742,correct,False,True,False,"{'correct': 0.6211959353556084, 'intuitive': 0.37743179040331204, 't': 0.0013722742410796328}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are in a dark room, so you can't see very well. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-7.5181474685668945,-7.575945854187012,-9.278757095336914,correct,False,True,False,"{'correct': 0.4726388802435301, 'intuitive': 0.4460955847171584, 't': 0.08126553503931148}",-30.072589874267578,-30.303783416748047,-37.115028381347656,correct,False,True,False,"{'correct': 0.5572707571387765, 'intuitive': 0.44224219227408584, 't': 0.0004870505871376452}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-7.429199695587158,-7.585379123687744,-9.188356399536133,correct,False,True,False,"{'correct': 0.4931949691656119, 'intuitive': 0.4218817842756352, 't': 0.08492324655875275}",-29.716798782348633,-30.341516494750977,-36.75342559814453,correct,False,True,False,"{'correct': 0.6509180793601664, 'intuitive': 0.3485097070907187, 't': 0.0005722135491148904}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are in a room that is sweltering, so you feel very uncomfortable. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-7.464899063110352,-7.588510513305664,-9.00709342956543,correct,False,True,False,"{'correct': 0.47672751401668345, 'intuitive': 0.42129513782245864, 't': 0.10197734816085799}",-29.859596252441406,-30.354042053222656,-36.02837371826172,correct,False,True,False,"{'correct': 0.6203463867411219, 'intuitive': 0.37835473561006394, 't': 0.0012988776488141829}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are in a room with a pleasant temperature, so you feel very comfortable. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-7.245030879974365,-7.44365119934082,-8.584033012390137,correct,False,True,False,"{'correct': 0.48031473158540466, 'intuitive': 0.39379137361489464, 't': 0.12589389479970067}",-28.98012351989746,-29.77460479736328,-34.33613204956055,correct,False,True,False,"{'correct': 0.6865607964163133, 'intuitive': 0.3101988376964454, 't': 0.003240365887241319}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You just got in an argument, so you feel very emotional. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-7.514078140258789,-7.66666316986084,-9.135970115661621,correct,False,True,False,"{'correct': 0.4863788324599318, 'intuitive': 0.417549366874609, 't': 0.09607180066545914}",-30.056312561035156,-30.66665267944336,-36.543880462646484,correct,False,True,False,"{'correct': 0.6473797799564295, 'intuitive': 0.351634748268781, 't': 0.000985471774789689}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You just meditated, so you feel very calm. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-7.3084516525268555,-7.534834861755371,-9.05260181427002,correct,False,True,False,"{'correct': 0.5070464397529229, 'intuitive': 0.4043251525550324, 't': 0.08862840769204483}",-29.233806610107422,-30.139339447021484,-36.21040725708008,correct,False,True,False,"{'correct': 0.7116121575807516, 'intuitive': 0.28772357309735147, 't': 0.0006642693218969286}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are under time pressure, so you feel very rushed. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-7.633813381195068,-7.678119659423828,-9.145615577697754,correct,False,True,False,"{'correct': 0.4593112004408444, 'intuitive': 0.43940507015536867, 't': 0.10128372940378692}",-30.535253524780273,-30.712478637695312,-36.582462310791016,correct,False,True,False,"{'correct': 0.5434913568854763, 'intuitive': 0.45522358361844023, 't': 0.0012850594960835272}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are not under time pressure, so you feel very relaxed. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-7.522393226623535,-7.642647743225098,-8.559642791748047,correct,False,True,False,"{'correct': 0.44620489057847385, 'intuitive': 0.395647524737925, 't': 0.1581475846836011}",-30.08957290649414,-30.57059097290039,-34.23857116699219,correct,False,True,False,"{'correct': 0.612019837273558, 'intuitive': 0.378322357353624, 't': 0.009657805372817942}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are a very impatient person. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",21,You are a very impatient person.,fast,impatient/patient,personality,-7.739776611328125,-7.87382173538208,-9.099837303161621,correct,False,True,False,"{'correct': 0.4692201437763017, 'intuitive': 0.4103567584802045, 't': 0.12042309774349383}",-30.9591064453125,-31.49528694152832,-36.399349212646484,correct,False,True,False,"{'correct': 0.6292011969973917, 'intuitive': 0.3680690577077435, 't': 0.002729745294864765}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are a very patient person. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",22,You are a very patient person.,slow,impatient/patient,personality,-7.680415630340576,-7.7648725509643555,-8.74422550201416,correct,False,True,False,"{'correct': 0.44166692592480206, 'intuitive': 0.4058968714497109, 't': 0.15243620262548715}",-30.721662521362305,-31.059490203857422,-34.97690200805664,correct,False,True,False,"{'correct': 0.578868558428877, 'intuitive': 0.41291747496286085, 't': 0.008213966608262166}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are a very impulsive person. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-7.57255744934082,-7.733883857727051,-8.956085205078125,correct,False,True,False,"{'correct': 0.47580374821204247, 'intuitive': 0.4049157687806252, 't': 0.11928048300733236}",-30.29022979736328,-30.935535430908203,-35.8243408203125,correct,False,True,False,"{'correct': 0.6542567548883044, 'intuitive': 0.3431591152440443, 't': 0.002584129867651228}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are a very thoughtful person. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-7.643998146057129,-7.789812088012695,-8.723197937011719,correct,False,True,False,"{'correct': 0.4536822449999694, 'intuitive': 0.3921259582169753, 't': 0.15419179678305509}",-30.575992584228516,-31.15924835205078,-34.892791748046875,correct,False,True,False,"{'correct': 0.6363667210313986, 'intuitive': 0.35514254167839693, 't': 0.008490737290204442}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are a very spontaneous person. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-7.6913652420043945,-7.897519111633301,-9.066234588623047,correct,False,True,False,"{'correct': 0.4838911442776385, 'intuitive': 0.39374602831689526, 't': 0.1223628274054662}",-30.765460968017578,-31.590076446533203,-36.26493835449219,correct,False,True,False,"{'correct': 0.6932445327881825, 'intuitive': 0.30392085423530085, 't': 0.002834612976516624}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are a very deliberate person. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-7.575974941253662,-7.704499244689941,-8.840381622314453,correct,False,True,False,"{'correct': 0.4625776970639557, 'intuitive': 0.406787214023048, 't': 0.13063508891299627}",-30.30389976501465,-30.817996978759766,-35.36152648925781,correct,False,True,False,"{'correct': 0.6232856175903004, 'intuitive': 0.37274988874910203, 't': 0.003964493660597587}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are a very carefree person. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",27,You are a very carefree person.,fast,carefree/cautious,personality,-7.684290409088135,-7.869549751281738,-8.968928337097168,correct,False,True,False,"{'correct': 0.4744644331931846, 'intuitive': 0.39422716996460444, 't': 0.13130839684221088}",-30.73716163635254,-31.478199005126953,-35.87571334838867,correct,False,True,False,"{'correct': 0.6745428954843994, 'intuitive': 0.3215001148229385, 't': 0.00395698969266217}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are a very cautious person. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",28,You are a very cautious person.,slow,carefree/cautious,personality,-7.54714822769165,-7.69566535949707,-8.584589004516602,correct,False,True,False,"{'correct': 0.45119316123290376, 'intuitive': 0.38892184522759266, 't': 0.15988499353950353}",-30.1885929107666,-30.78266143798828,-34.338356018066406,correct,False,True,False,"{'correct': 0.6378182647037841, 'intuitive': 0.3521245203311426, 't': 0.010057214965073264}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are a very impatient individual, so you tend to think quickly. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-7.924670696258545,-8.021444320678711,-9.481619834899902,correct,False,True,False,"{'correct': 0.4720232695383884, 'intuitive': 0.42848454076238385, 't': 0.09949218969922767}",-31.69868278503418,-32.085777282714844,-37.92647933959961,correct,False,True,False,"{'correct': 0.5948837422252498, 'intuitive': 0.40394207846864194, 't': 0.0011741793061083652}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are a very patient individual, so you tend to think carefully. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-7.57618522644043,-7.6878533363342285,-8.55994987487793,correct,False,True,False,"{'correct': 0.44087009078544487, 'intuitive': 0.3942882116135879, 't': 0.1648416976009673}",-30.30474090576172,-30.751413345336914,-34.23979949951172,correct,False,True,False,"{'correct': 0.6026645053850793, 'intuitive': 0.3855566855821346, 't': 0.01177880903278622}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are a very impulsive individual, so you tend to think quickly. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-7.796754360198975,-7.941332817077637,-9.319543838500977,correct,False,True,False,"{'correct': 0.479963985224252, 'intuitive': 0.41535460008505326, 't': 0.10468141469069471}",-31.1870174407959,-31.765331268310547,-37.278175354003906,correct,False,True,False,"{'correct': 0.6397518641163827, 'intuitive': 0.35880051349929193, 't': 0.0014476223843253749}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are a very thoughtful individual, so you tend to think carefully. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-7.575280666351318,-7.7363409996032715,-8.698165893554688,correct,False,True,False,"{'correct': 0.45943626394848963, 'intuitive': 0.39109085218370077, 't': 0.1494728838678096}",-30.301122665405273,-30.945363998413086,-34.79266357421875,correct,False,True,False,"{'correct': 0.6509297438639068, 'intuitive': 0.34177765123652126, 't': 0.007292604899571905}"
crt3,1,"In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?",6 days,5 days,3 days,"<|user|>
You are a very spontaneous individual, so you tend to think quickly. Your task is to answer the following question. In a city, a virus is spreading, causing the total number of infected individuals to double each day. If it takes 6 days for the entire city's population to be infected, how many days would it require for half of the people to become infected?</s>
<|assistant|>
",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-7.7868547439575195,-7.951082229614258,-9.27076244354248,correct,False,True,False,"{'correct': 0.4818583112518708, 'intuitive': 0.4088803723511376, 't': 0.10926131639699156}",-31.147418975830078,-31.80432891845703,-37.08304977416992,correct,False,True,False,"{'correct': 0.6574213676983189, 'intuitive': 0.3408407029693009, 't': 0.0017379293323802906}"
