task,item_id,question,total_cost,more,correct,intuitive,total_cost_money_fmt,more_money_fmt,correct_money_fmt,intuitive_money_fmt,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_total_cost,mean_logp_more,mean_logp_correct_money_fmt,mean_logp_intuitive_money_fmt,mean_logp_total_cost_money_fmt,mean_logp_more_money_fmt,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_total_cost,sum_logp_more,sum_logp_correct_money_fmt,sum_logp_intuitive_money_fmt,sum_logp_total_cost_money_fmt,sum_logp_more_money_fmt,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|user|>
You slept nine hours last night, so you are very well-rested. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-7.380284786224365,-5.6686577796936035,-7.884030818939209,-7.967596530914307,-6.325958251953125,-4.85884952545166,-5.6003217697143555,-5.62152624130249,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.10609604935311728, 'intuitive_money_fmt': 0.46010445339414335, 'total_cost_money_fmt': 0.21919928474399775, 'more_money_fmt': 0.21460021250874162}",-44.281707763671875,-34.01194763183594,-55.18821716308594,-39.837982177734375,-44.281707763671875,-34.01194763183594,-44.802574157714844,-44.97220993041992,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 3.466317182700823e-05, 'intuitive_money_fmt': 0.9999273692182744, 'total_cost_money_fmt': 2.059012102067914e-05, 'more_money_fmt': 1.737748887785299e-05}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|user|>
You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-7.413902282714844,-5.60951042175293,-7.889890193939209,-7.519432067871094,-6.35477352142334,-4.808151721954346,-5.409107208251953,-5.05965518951416,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.08388180131504103, 'intuitive_money_fmt': 0.3938737711512284, 'total_cost_money_fmt': 0.21595606708665424, 'more_money_fmt': 0.30628836044707636}",-44.48341369628906,-33.65706253051758,-55.22923278808594,-37.59716033935547,-44.48341369628906,-33.65706253051758,-43.272857666015625,-40.47724151611328,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.98455941178053e-05, 'intuitive_money_fmt': 0.9988233243295268, 'total_cost_money_fmt': 6.658891045313645e-05, 'more_money_fmt': 0.0010902411659023399}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|user|>
You are in a quiet environment, so you feel very focused. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-7.4004387855529785,-5.565097808837891,-7.8664445877075195,-7.771140098571777,-6.343233585357666,-4.770083904266357,-6.029383659362793,-5.713376998901367,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.11027988127387407, 'intuitive_money_fmt': 0.5317487964266959, 'total_cost_money_fmt': 0.1509383440018404, 'more_money_fmt': 0.20703297829758957}",-44.40263366699219,-33.390586853027344,-55.06511306762695,-38.8557014465332,-44.40263366699219,-33.390586853027344,-48.235069274902344,-45.70701599121094,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.650135349550899e-05, 'intuitive_money_fmt': 0.9999786638012933, 'total_cost_money_fmt': 3.573665760567172e-07, 'more_money_fmt': 4.477478635219243e-06}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|user|>
You are in a dark room, so you can't see very well. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-7.967690944671631,-5.798891544342041,-7.9797258377075195,-7.718499660491943,-6.82944917678833,-4.970478534698486,-6.047391891479492,-6.144657611846924,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0863077051699302, 'intuitive_money_fmt': 0.5538475784488693, 'total_cost_money_fmt': 0.18866560512204467, 'more_money_fmt': 0.17117911125915566}",-47.80614471435547,-34.79335021972656,-55.85808181762695,-38.592498779296875,-47.80614471435547,-34.79335021972656,-48.37913513183594,-49.15726089477539,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 2.2315847774875218e-06, 'intuitive_money_fmt': 0.9999959322943348, 'total_cost_money_fmt': 1.2582496369529376e-06, 'more_money_fmt': 5.778712506870761e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|user|>
You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-7.7458577156066895,-5.66679048538208,-7.985207557678223,-7.573817253112793,-6.639306545257568,-4.8572492599487305,-6.169257164001465,-5.90217924118042,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.09405510810048556, 'intuitive_money_fmt': 0.5588818840588141, 'total_cost_money_fmt': 0.15049505825473328, 'more_money_fmt': 0.19656794958596696}",-46.47514724731445,-34.0007438659668,-55.896453857421875,-37.86908721923828,-46.47514724731445,-34.0007438659668,-49.35405731201172,-47.21743392944336,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 3.823251805683059e-06, 'intuitive_money_fmt': 0.9999941419366076, 'total_cost_money_fmt': 2.1485137990002713e-07, 'more_money_fmt': 1.8199602067146265e-06}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|user|>
You are in a room that is sweltering, so you feel very uncomfortable. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-7.185306549072266,-6.308391571044922,-8.188619613647461,-7.677492618560791,-6.158833980560303,-5.407192707061768,-5.379124641418457,-4.982454299926758,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.1170421661148775, 'intuitive_money_fmt': 0.24818527342628474, 'total_cost_money_fmt': 0.25525003729527157, 'more_money_fmt': 0.3795225231635661}",-43.111839294433594,-37.85034942626953,-57.320335388183594,-38.3874626159668,-43.111839294433594,-37.85034942626953,-43.032997131347656,-39.85963439941406,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.004531083221362561, 'intuitive_money_fmt': 0.8734500120853302, 'total_cost_money_fmt': 0.004902783944457246, 'more_money_fmt': 0.11711612074884992}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|user|>
You are in a room with a pleasant temperature, so you feel very comfortable. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-7.0775604248046875,-6.163099765777588,-8.094656944274902,-7.7357048988342285,-6.0664801597595215,-5.282657146453857,-5.135924339294434,-4.940115928649902,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.1135052113264206, 'intuitive_money_fmt': 0.24855689273569204, 'total_cost_money_fmt': 0.2878399426912048, 'more_money_fmt': 0.3500979532466825}",-42.465362548828125,-36.978599548339844,-56.66259765625,-38.678524017333984,-42.465362548828125,-36.978599548339844,-41.08739471435547,-39.52092742919922,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.003767314855853923, 'intuitive_money_fmt': 0.909709673373993, 'total_cost_money_fmt': 0.014944305770164057, 'more_money_fmt': 0.07157870599998897}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|user|>
You just got in an argument, so you feel very emotional. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-7.809056758880615,-5.205578327178955,-7.582176208496094,-7.420727729797363,-6.693477153778076,-4.461924076080322,-5.895611763000488,-5.9149169921875,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.06796502700433583, 'intuitive_money_fmt': 0.6330480589740065, 'total_cost_money_fmt': 0.150936414920993, 'more_money_fmt': 0.1480504991006648}",-46.854339599609375,-31.233469009399414,-53.075233459472656,-37.1036376953125,-46.854339599609375,-31.233469009399414,-47.164894104003906,-47.3193359375,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.6441518729955246e-07, 'intuitive_money_fmt': 0.9999996117865139, 'total_cost_money_fmt': 1.2052296963326684e-07, 'more_money_fmt': 1.0327532917403754e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|user|>
You just meditated, so you feel very calm. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-7.8908562660217285,-5.149288177490234,-7.777445316314697,-7.854978084564209,-6.763591289520264,-4.413675785064697,-5.935018539428711,-5.886889934539795,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.06181351524656631, 'intuitive_money_fmt': 0.6480951605813421, 'total_cost_money_fmt': 0.14155591300636938, 'more_money_fmt': 0.14853541116572233}",-47.34513854980469,-30.895729064941406,-54.442115783691406,-39.2748908996582,-47.34513854980469,-30.895729064941406,-47.48014831542969,-47.09511947631836,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 7.179796444919647e-08, 'intuitive_money_fmt': 0.9999997732794544, 'total_cost_money_fmt': 6.27304113614101e-08, 'more_money_fmt': 9.219216962852857e-08}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|user|>
You are under time pressure, so you feel very rushed. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-7.499582767486572,-5.5379109382629395,-7.885543346405029,-7.642848014831543,-6.428214073181152,-4.746780872344971,-5.324377059936523,-5.289157867431641,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0799182575172298, 'intuitive_money_fmt': 0.42942088938246015, 'total_cost_money_fmt': 0.24101070329327864, 'more_money_fmt': 0.24965014980703143}",-44.99749755859375,-33.22746658325195,-55.19880294799805,-38.21424102783203,-44.99749755859375,-33.22746658325195,-42.59501647949219,-42.313262939453125,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 7.731270087500958e-06, 'intuitive_money_fmt': 0.9997935940590738, 'total_cost_money_fmt': 8.543486173024874e-05, 'more_money_fmt': 0.00011323980910853048}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|user|>
You are not under time pressure, so you feel very relaxed. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-7.237308502197266,-5.713616847991943,-8.098190307617188,-8.069985389709473,-6.203407287597656,-4.897385597229004,-5.773362636566162,-5.446606159210205,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.11961390632850187, 'intuitive_money_fmt': 0.44154979461783267, 'total_cost_money_fmt': 0.18388558792236157, 'more_money_fmt': 0.2549507111313039}",-43.423851013183594,-34.281700134277344,-56.68733215332031,-40.34992599487305,-43.423851013183594,-34.281700134277344,-46.1869010925293,-43.57284927368164,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.00010703476104489824, 'intuitive_money_fmt': 0.9997939934459399, 'total_cost_money_fmt': 6.753788265234038e-06, 'more_money_fmt': 9.221800475013433e-05}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|user|>
You are a very impatient person. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",21,You are a very impatient person.,fast,impatient/patient,personality,-7.677188396453857,-5.286463260650635,-8.052678108215332,-7.800631523132324,-6.580447196960449,-4.531254291534424,-5.7863993644714355,-5.93871545791626,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.07767753117210428, 'intuitive_money_fmt': 0.6029045828901326, 'total_cost_money_fmt': 0.17184860297579604, 'more_money_fmt': 0.14756928296196714}",-46.06312942504883,-31.718780517578125,-56.368743896484375,-39.00315856933594,-46.06312942504883,-31.718780517578125,-46.291194915771484,-47.50972366333008,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 5.892884147855554e-07, 'intuitive_money_fmt': 0.999998802894373, 'total_cost_money_fmt': 4.691160792936659e-07, 'more_money_fmt': 1.387011327352539e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<|user|>
You are a very patient person. Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?</s>
<|assistant|>
",22,You are a very patient person.,slow,impatient/patient,personality,-7.3767218589782715,-5.712001800537109,-8.220235824584961,-8.1074800491333,-6.322904109954834,-4.89600133895874,-5.602536678314209,-5.64509916305542,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.10880783356561143, 'intuitive_money_fmt': 0.4532691515202176, 'total_cost_money_fmt': 0.22362057703769098, 'more_money_fmt': 0.21430243787648}",-44.26033020019531,-34.272010803222656,-57.541648864746094,-40.53739929199219,-44.26033020019531,-34.272010803222656,-44.82029342651367,-45.16079330444336,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 4.5929165389828745e-05, 'intuitive_money_fmt': 0.99990916995485, 'total_cost_money_fmt': 2.6236120346679197e-05, 'more_money_fmt': 1.8664759413556287e-05}"
